S.No,0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62
,ID_REF,GSM877126,GSM877127,GSM877128,GSM877129,GSM877130,GSM877131,GSM877132,GSM877133,GSM877134,GSM877135,GSM877136,GSM877137,GSM877138,GSM877139,GSM877140,GSM877141,GSM877142,GSM877143,GSM877144,GSM877145,GSM877146,GSM877147,GSM877148,GSM877149,GSM877150,GSM877151,GSM877152,GSM877153,GSM877154,GSM877155,GSM877156,GSM877157,GSM877158,GSM877159,GSM877160,GSM877161,GSM877162,GSM877163,GSM877164,GSM877165,GSM877166,GSM877167,GSM877168,GSM877169,GSM877170,GSM877171,GSM877173,GSM877174,GSM877175,GSM877176,GSM877177,GSM877178,GSM877179,GSM877180,GSM877181,GSM877182,GSM877183,GSM877184,GSM877185,GSM877186,GSM877187,GSM877188
868,1553453_at,2.92854436,2.9249492360000002,2.9626158019999997,2.7805764460000004,3.124320886,2.8098295189999996,2.969828985,2.999705692,3.0037729669999997,3.0578982480000003,2.867688344,3.01726824,2.890027838,3.001966271,2.777332564,2.7526566289999996,2.685176672,3.122821238,2.919380218,2.903901793,3.067203544,3.115482112,3.00451873,2.8456604480000003,2.943355431,2.8892827469999998,3.040791697,2.913410132,2.901432133,2.875567528,3.149381084,2.851187215,2.7375074660000003,2.867002053,3.147381162,2.899820505,2.948390287,2.7497422389999997,2.844537786,2.937811509,2.83394118,2.948793605,3.163526665,2.894058022,2.801860825,3.048700227,2.9026905289999996,2.948535229,2.977743455,2.81207415,3.4846443160000002,3.091121096,3.169349375,2.932104171,2.701367002,2.924862763,3.008122065,2.8482732810000004,2.8027539239999997,3.009613629,2.8578711689999996,2.9490994560000003
869,1553454_at,2.98629554,2.569883349,2.673068608,2.464347553,2.762306083,2.575159749,3.011733343,2.738737814,2.662600398,2.510033763,2.684187576,2.670987546,2.5113469790000003,2.6807432,2.569883349,2.815479512,2.8279020619999997,2.54463921,2.6577810790000003,2.566875705,2.862748185,2.638239486,3.026545459,2.46188053,2.7379843260000003,2.691500398,3.004096531,2.34175197,2.7580048319999997,2.668988885,2.714945998,2.647749589,3.269529129,2.608820616,2.8304680610000004,2.973480129,6.951912637,2.623841124,2.751699545,2.869806282,2.792760117,2.680019294,2.961840239,2.722101887,2.581407043,2.540906811,2.705066266,2.642698703,2.781995115,2.93359948,2.7573026339999998,2.7480681739999997,2.805827253,2.816120104,2.665147916,3.0911097410000004,2.603744528,2.861624584,2.8429930089999997,3.026476629,2.9438682039999997,2.711500752
870,1553456_at,3.110809425,3.089284742,2.73870982,2.787443693,2.7674567910000003,2.866748864,2.7245682739999997,2.8147877930000003,2.8939699219999997,2.775187952,2.86653088,2.7592730060000004,2.8671004630000003,2.818619881,2.7215160789999997,2.8413130769999997,2.546077819,2.880017903,2.853333899,2.8138398789999997,2.8562865530000003,2.776922008,2.9580203039999997,2.908244115,2.9669894039999996,2.9917224780000002,3.065266503,3.298464534,2.797895335,2.9874257010000003,3.0857512330000003,2.877749948,2.781694131,2.71660705,3.1205880839999995,2.9353281630000003,2.789559396,2.7346925680000003,2.8474698039999997,2.8117411660000005,2.776652667,2.910849758,2.981631767,2.7304733889999997,2.842496618,2.84874911,2.804916235,2.982179584,2.9362061589999997,2.824845862,2.863515783,2.681528302,3.070782415,2.8990729889999995,2.8179548619999997,2.956020915,2.8998676619999997,2.909853815,2.751717715,2.876796863,2.793040462,2.784214812
871,1553457_at,3.834393701,3.7134096,3.7181767860000003,3.8069457680000003,3.7306848360000004,4.073960717,3.879428992,4.085594635,3.923576345,4.013924996,3.9097648030000003,4.102925932,3.933854077,3.824634843,4.15547485,3.6213811810000003,4.103987171,4.151382443999999,4.155448605,3.835334862,4.166399511,3.947667725,3.962043799,4.057702948,3.7962313460000003,3.889605993,4.314019705,4.018750869,3.851933837,3.9167922280000003,4.011575892,4.011128587,4.136258600000001,3.8866402910000004,4.072398445,4.344281628,4.114502676,4.487758171,4.327992001,3.8180152869999997,4.068190298999999,3.923576345,3.884671712,3.782174453,3.571250678,4.0196402639999995,3.720474005,3.962072692,4.138904516,4.03239395,3.85847806,4.11556608,4.192725343,3.939297691,4.145757726,3.95817704,3.837910791,4.264544775,3.900044025,3.9378823339999998,3.90065379,3.9008656630000003
872,1553458_at,3.169676912,3.028478911,3.55402167,3.0206380439999996,3.397967765,3.383124724,3.1201695289999996,3.243055982,3.104186155,3.528467277,3.178521998,3.404163247,3.3907733710000003,2.935589171,3.7918671760000002,3.1951332580000003,3.2205469989999997,3.347976788,3.39292197,3.25994313,3.188499236,3.5831092489999996,3.579155205,3.163045102,3.289662882,3.45631087,3.6065446519999997,3.247995371,3.144356423,3.2631487619999997,3.241201348,3.50341595,3.1193659719999998,3.502852326,3.032248669,3.5867224760000003,3.211906328,3.234211305,3.4047117819999997,3.1586361110000003,3.203836307,3.246773813,3.530130823,3.119694215,3.356927418,3.252026033,2.974138765,3.317722937,3.1739263330000003,3.366262181,3.039726762,3.593724206,3.2936687510000002,3.560203066,3.3111324960000004,3.11976073,3.147795986,3.3453551619999997,2.894754401,3.2090026660000004,3.41899423,3.2629443460000003
873,1553459_at,3.3647158289999997,3.2794575,3.6741933789999996,3.616594236,3.315306314,3.472083985,3.542053152,3.64433899,3.444071418,3.683322591,3.3917498889999997,3.516370352,3.718520893,3.5199841889999997,3.415302568,3.245614967,3.065808152,3.67391492,3.595886375,3.5648953189999997,3.1463613489999998,3.4057798360000002,3.589834841,3.462542273,3.7439836669999997,3.17451919,3.5522927,3.706511264,3.263925915,3.2265308210000003,3.292267986,3.467524904,3.205907965,4.001521167,3.345653064,3.784643939,3.335395137,3.4463603910000002,4.012600506,3.3275714689999996,3.6573296139999996,3.812081094,3.37669771,3.34994991,3.5580305410000004,3.507330451,3.295599183,3.7002499280000003,3.571459887,3.5768415339999997,3.2848879639999997,3.6147298360000004,3.4072244510000003,3.44570731,3.14825469,3.835069442,3.34453552,3.468692072,3.120042163,3.688334568,3.5769280639999996,3.622529408
874,1553460_at,3.2020631219999998,3.215933915,3.3435148710000004,3.1694214460000003,3.116280208,3.184421027,3.381131747,3.28731897,3.180453038,3.2565008360000003,3.1168946889999996,3.164978609,3.502804635,3.411250547,3.645500968,3.355939406,3.153070018,3.209937352,3.4565173160000002,3.555952972,3.4039044410000003,3.2196618710000005,3.589827225,2.979342303,3.328040889,3.3267900569999997,3.3507949860000004,3.4413275039999998,3.679308129,3.100433189,3.106218302,3.383530719,3.538315264,3.5375212080000003,3.745728742,3.593693692,3.215472174,3.115745226,3.506451067,3.324532245,3.484440755,3.4850033010000003,3.680983088,3.384617467,3.463757743,4.007694895,3.090056988,3.3478415989999997,3.1785670789999996,3.29756939,3.397534517,3.054523469,2.9452555410000003,3.2402584219999997,3.35969788,2.977676237,3.436651967,3.4643917460000004,3.140194611,3.0612586160000004,3.3377957960000004,3.2553173660000003
875,1553461_at,2.6529219580000003,2.677642786,2.7738014810000005,2.898922116,2.832737885,2.69336633,2.929294762,3.002816454,2.861543337,2.7600095060000003,2.7295759239999997,3.005459638,2.908669685,2.7288364410000003,2.873062965,2.7669925189999995,2.9134058560000002,2.74095779,2.8947565060000002,3.280182199,2.8845481989999997,2.905042143,3.13799024,3.05615406,2.982358216,2.884178135,2.88716713,3.16765095,2.789386873,3.127157405,2.768341537,2.8052482210000003,2.917070839,2.9837596239999997,2.795996057,2.911635677,2.911160237,2.9308902669999997,2.968087667,2.910657242,2.9837596239999997,3.2408423369999997,3.177142153,2.708711333,2.697044717,2.8759463060000003,2.675135135,2.616384137,2.862764158,3.2402584219999997,2.946229999,2.9669588310000004,2.638436879,2.8600381560000003,2.8914677589999997,2.780051115,2.7742204569999998,2.825632766,3.1604212589999996,2.661639205,2.722254468,2.9167487660000004
876,1553462_at,2.6936613769999997,2.7965673460000002,2.730122855,2.709252203,2.677258594,2.543201821,2.649199972,2.89440149,2.729293735,2.789571538,2.6936613769999997,2.809448695,2.731718363,2.487005275,2.6007523409999997,2.621259864,2.654148722,3.037773749,2.691448621,2.740544548,2.692911149,2.607408791,2.7218667489999997,2.7534899630000003,2.694716101,2.76242645,2.741120717,2.7660879919999997,2.582127017,2.5917654999999997,2.531017159,2.7607705080000002,2.705424022,2.718113797,2.6914875780000003,2.694262169,2.697739763,2.686648349,2.665066365,2.758625983,2.944176919,2.7436074969999997,2.773151028,2.632724853,2.872690478,2.867201755,2.624245727,2.71915544,2.777389255,2.689582992,2.799982579,2.598362951,2.856742655,2.709619107,2.572387385,2.566137314,2.592364438,2.633441698,2.475315651,2.717766718,2.643655072,2.9395629519999997
877,1553464_at,5.568379167000001,5.7086453939999995,5.796137155,5.56764184,5.27187612,5.349189373,5.53625278,5.845834277000001,5.276397436,5.652525877,5.565440444,5.474946717000001,5.59899753,5.373590522000001,5.81813667,5.247841708,5.406519511,5.438504127000001,5.807639264,5.527923727999999,5.835741045,5.492898562000001,5.547119899,5.03183418,5.512565691,5.5633753729999995,5.827763927,5.561304077999999,5.4541564010000005,5.3415379530000004,5.346765067,5.413406267999999,5.646523461,5.361884927,5.631720498,5.609086325,5.393679345,5.467029656,5.723387142999999,5.384366472999999,5.6112844079999995,5.503583738,5.874177616,5.358512544,5.502595693,5.5750293,5.169280662,6.003031309,5.448675736,5.39681683,5.5868861370000005,5.743888936,5.428865284,5.593735628999999,5.602170903999999,5.586565192,5.562197021,5.520918858,5.16829181,5.423107642000001,5.180988721,5.522982459
878,1553465_a_at,3.147790348,3.2404623110000004,3.204229339,3.012247303,3.236303566,3.120369306,3.333435844,3.096175964,3.212461485,3.127480588,2.818645048,3.126924163,2.974810981,3.060454744,3.320287572,2.996462118,3.003621559,2.8175565139999996,3.335519539,3.107483097,3.0603648989999996,3.0344792710000004,3.40606176,2.778361297,2.949552961,3.173406581,3.184658471,3.4711822839999997,3.4592587569999997,2.873252739,3.19803302,3.233453675,3.097920625,3.105514777,3.129252178,3.100877444,3.013408656,2.808542047,3.07820787,3.262830329,3.0791353669999997,3.2006428689999997,3.103141637,3.0745698339999996,3.1929015080000003,3.2186559339999996,2.9099192389999997,2.7674125789999997,2.956575205,3.328653627,2.7234924289999998,2.9192788010000004,3.168068808,3.086114465,2.849374895,3.033413579,3.043146287,3.267668819,3.296530189,3.0909549519999997,3.1172815089999997,2.9721944710000003
879,1553466_at,3.2978549310000003,3.547974787,3.4853069260000002,3.17018543,3.1991134860000003,3.432726745,3.234978645,3.3608642160000004,3.140012294,3.166470846,3.39399024,3.485320016,3.296135457,3.578395734,3.734160596,3.369542402,3.335422585,3.323074285,3.0497670660000002,3.587417481,3.315080955,3.5026453610000003,2.998954724,3.4434995269999997,3.325220965,3.411441439,3.559799037,3.4207767860000002,3.051225587,3.144552185,3.068982282,3.31112433,2.93508798,3.2312042510000003,3.640123156,3.3915785410000003,3.411441439,3.234134977,3.320000841,3.208406756,3.104463847,3.161930668,3.2434800860000004,3.335474868,3.426594493,3.5763095939999996,3.2017680680000002,3.4224094010000004,3.2860556639999996,3.645718818,3.255927287,3.420639027,3.235308158,3.4030665730000003,3.501978883,3.3892548810000003,3.39355835,3.1565073939999997,3.3587898480000002,3.567073395,3.005095121,3.314199425
880,1553467_at,3.28296338,3.289791872,3.2191207239999997,2.8823926380000002,2.96742638,3.120369306,3.253006617,3.206968354,2.7745778810000004,3.007294435,3.0148020389999997,3.2810421310000004,2.958412748,2.915754267,3.1664209580000002,2.9007129289999996,3.098667762,2.7848831410000003,3.24072653,2.889969527,2.956611664,2.9932890239999996,2.984706792,3.119547297,3.153979353,2.928147495,3.217305723,2.926950052,2.952957511,3.0234241039999996,3.134522066,3.078270362,2.933256868,3.2322793489999997,2.96742638,3.184257847,3.12669502,3.1922981210000003,3.1072846010000004,3.0777608510000003,3.1718629469999997,3.0352117410000004,2.8214507269999998,2.95190557,3.051962322,3.3164570369999997,3.047873997,2.923145445,3.121835199,3.100893347,3.1646479789999997,3.071930161,2.7803585930000003,2.885749402,2.8136288589999996,3.149501538,2.7521416380000003,3.0583054610000002,2.962034144,2.903156492,2.889699616,2.94568042
881,1553468_at,2.906731055,2.891349289,2.9339028610000004,2.7076422539999996,2.8425351930000002,2.630405595,2.800148001,3.162028423,3.137120331,2.7918775989999998,2.7576231110000005,2.660289545,2.8114494569999997,2.935680905,3.019408983,2.585870909,2.793282455,2.826364359,2.8755422060000004,2.549454073,2.585618862,2.785935613,2.878049868,2.5210285669999997,2.839874201,2.8140565989999997,2.6936613769999997,2.654067158,3.067080563,2.676151315,2.7804847219999997,2.867819215,2.7562286960000004,2.620820489,2.758844735,3.2072600189999996,2.923893014,2.6104553530000003,2.747601234,2.9367674989999997,2.783405003,2.7146427369999997,2.9304371039999997,2.688311671,2.857733397,2.7732586039999996,2.797417958,2.640631471,2.9569620160000003,2.901122752,3.0254326710000004,2.616308849,2.776793912,2.828492722,2.93285733,2.8454914839999996,2.933713237,2.770564041,2.479879554,2.78414853,2.643402001,2.501049562
882,1553470_at,3.276447534,3.2019908480000003,3.353072547,3.238878947,3.493249362,3.138300311,2.98742929,3.262185389,3.12077116,3.4301619060000004,2.99263591,3.204538716,3.229360774,3.174449915,3.503449305,3.1434471439999996,3.174449915,3.123471925,3.3932870960000003,3.062743528,3.2579111760000004,3.20320931,3.481150569,3.218745628,3.211090799,3.158612085,3.210417021,3.2051263860000003,3.2083311180000003,2.7699093589999997,3.2149715789999997,3.292590697,3.0699417010000003,3.2262252360000003,3.289128222,3.4516337110000004,3.5466270630000003,3.348143559,3.27473623,3.054934868,3.17089403,3.220934601,3.196632722,3.164828088,3.296722378,3.8173770030000003,3.13875482,3.296722378,3.323130682,3.0530124169999997,3.330935895,3.345417765,2.8729621819999998,2.966055715,3.1920553989999996,3.161642296,3.93009712,3.168159732,3.480173993,3.2683316060000003,3.2095500460000004,3.234767003
883,1553471_at,3.0877901469999998,2.5303638999999998,3.16958045,2.962438836,2.7183010010000004,2.7456562110000005,2.675853482,2.758821443,2.715490659,2.8254608230000002,2.9314118060000003,2.815500733,2.769790618,2.7577328810000004,2.849241372,2.865592641,2.7714971239999997,2.759107017,2.816481314,3.0226153730000003,2.736011082,2.768148519,2.8133562999999997,2.719160332,2.670109711,2.849241372,2.864361841,2.999573073,2.843326022,2.9139600760000004,2.865528435,2.8319605169999997,2.588292703,2.71093276,2.9165289660000004,2.8411052310000002,2.930976817,3.0209128460000003,3.219779504,2.814563878,2.816256236,2.658414353,2.818288275,2.637585155,2.715333106,3.14409872,2.694950805,2.668752407,2.7183010010000004,2.7298220580000003,2.941396091,2.7801558510000004,3.335714701,3.0154906589999997,2.673974973,3.092385256,2.7648962110000004,2.8180375860000004,2.672233733,2.906924741,2.633045933,2.7902379689999997
884,1553472_at,2.7943824110000004,2.917753631,2.766967405,3.0116105660000003,2.60076641,2.873936703,2.564915823,2.985029356,2.700320392,2.956716109,2.818619881,2.807056626,3.050184981,2.898105176,3.122744716,2.955704566,2.643265289,3.11451827,2.607408791,2.7596425539999996,2.6936613769999997,2.75994767,2.7977721210000004,2.736049159,2.868649951,2.8924902460000004,2.7191865839999996,2.922957007,2.520419149,2.7924926080000003,2.849968884,2.780275942,2.7955710469999997,2.929052245,3.1654234889999997,2.970898495,2.926527623,3.0321017969999997,2.7574395710000004,2.7977721210000004,2.916295996,2.7341540319999997,2.86809915,2.751917123,3.009894485,2.831086538,2.8648545789999997,2.734908092,2.675705271,2.7303544439999996,2.7681931239999997,2.917465302,2.8657936189999997,2.93123285,2.799622727,2.7062096939999996,2.610903294,2.7069106560000002,2.7799753,2.512881681,2.7977721210000004,2.550108535
885,1553474_at,2.74133654,2.6472957480000003,2.745247057,2.628818883,2.620309127,2.661043595,2.615303683,2.7241834860000003,2.6483685130000003,2.749572992,2.642065889,2.4890537719999997,2.629258733,2.72278456,2.8776605,2.597891179,2.606149691,2.742063487,2.641887878,2.66809185,2.7016266489999996,2.870590525,2.8012053480000003,2.645916744,2.70210802,2.615046471,2.614701595,2.70776543,2.5117989119999997,2.36815487,2.565405389,2.7054580560000003,2.4608363769999997,2.521479876,2.63600335,2.782838245,2.589153942,2.678454969,2.729181613,2.475139671,2.594601976,2.418185132,3.055156415,2.5392313840000003,2.412197973,2.706664477,2.5833444,2.641025276,2.758516942,2.656482268,2.623617866,2.6354063009999997,2.8991867239999998,2.515163607,2.6228069080000003,2.499806295,2.787852162,2.727732819,2.690185968,2.817470301,2.544987285,2.784534087
886,1553475_at,2.7617638369999997,2.878503752,2.893073537,2.8768241519999997,3.118552675,2.796470536,2.8723346339999996,2.9271005289999996,2.949183534,2.852795801,2.946182256,3.095241638,2.890664325,2.900528589,2.939583493,3.087698898,2.8758820860000003,2.862576423,3.0751983760000003,2.787937298,2.7078130330000003,2.725806054,2.936876201,2.631221932,2.764729643,2.8188686510000003,3.037806087,2.8550991889999997,2.8716699689999996,2.666028614,2.7988228410000002,2.7652606060000005,2.947214456,2.776532643,2.7065655889999998,3.2825040289999996,3.075444451,3.053220141,2.706922622,2.9242134230000003,2.831690426,2.7399606060000004,2.9629301889999997,3.069072787,2.764757588,2.987880671,2.5991707809999998,2.738994925,3.0177207000000004,2.870845895,2.9130094339999997,3.059102195,2.6872400560000003,2.9621849260000004,2.953220247,3.021251957,2.806820446,2.971193893,2.842547287,3.0356152780000003,2.9418593580000003,2.881323664
887,1553478_at,2.9247788580000003,3.441195345,3.178339765,3.209652611,3.19026791,3.0903960280000002,3.00071895,3.208736498,3.1265908639999997,2.8448038369999997,3.383603623,3.1777887380000003,3.084337969,3.108910062,3.3582329939999997,3.130166563,3.095997391,3.197999762,3.314673892,3.1237130630000003,3.1362348030000002,3.276925973,3.316605997,3.106577305,3.17018543,3.3935206,3.199218595,3.193399945,3.065142758,3.1466396530000003,2.8820871560000003,3.165763886,3.353503135,3.105514777,3.05129078,3.507100414,2.890633675,3.2125667210000004,3.27658482,3.2132639960000002,3.14410072,3.2046772989999996,3.218348375,3.099826412,3.084260675,2.9515987,3.00225845,3.03675066,3.11421307,3.060604534,3.3284194489999996,3.3157014989999998,3.133876823,3.127454677,3.098947185,3.029711199,2.877927175,2.892998294,2.992486682,3.17712197,2.981920316,2.909932323
888,1553479_at,3.12901973,3.184337497,3.51796833,3.133793902,3.0454267880000003,3.070329098,3.21220931,3.2036924360000003,3.132938829,2.7825634669999997,3.103027897,3.1826303410000003,3.139428998,3.2143092689999997,3.26957481,3.0337624069999998,3.285437425,3.3517021689999997,3.723832393,2.909897487,3.3826090489999996,3.7354258239999996,3.1231884360000004,3.169981537,3.4612219260000003,3.418356909,3.20862653,3.0181877439999996,2.9882173560000003,3.057537963,3.353463325,3.614964804,3.127948628,3.613927328,3.2228920210000003,3.760613495,3.106228853,3.11679893,3.282835806,3.12017515,3.333586403,3.1999298539999996,3.1944079260000002,3.086228278,3.2295689380000003,3.337044328,3.1518002010000004,3.097062343,3.1471851510000004,3.221797845,3.323051268,3.49236404,3.2940492439999995,3.2402584219999997,2.9912566860000003,3.160070038,3.124443462,3.2617157530000003,3.3423819439999995,3.2339032519999997,3.1103983139999998,3.3690120169999997
889,1553482_at,2.623313178,2.9417901439999996,2.7741952760000004,3.1608269769999997,3.17766382,2.631889333,3.0724619210000004,2.874503326,2.886843808,2.758406247,2.949114158,2.7380479089999996,2.797220648,2.8372751519999997,2.922086413,3.005050699,2.9521427360000003,2.8647919510000004,2.895110775,2.963742907,3.22732238,2.9636934210000003,3.011854744,2.8678493360000004,2.87459878,3.0570741989999997,2.973362177,2.76756413,2.902323962,2.6084417999999996,2.7439604689999997,3.055657857,2.945479165,2.972758812,2.8758418580000003,3.13437599,2.6901772439999996,3.085613859,2.778481774,3.0100552439999997,2.89171002,2.8997730039999996,2.682004433,3.113023463,2.874069763,3.047887668,3.1004281989999996,2.9062981060000004,2.897273437,3.0771708789999996,3.228779028,3.0878099989999996,2.89821409,3.029926855,3.159228365,3.026050572,2.790323905,2.727732819,2.911005849,2.972632097,2.8444739410000004,3.029187017
890,1553483_at,4.375587101,4.425013619,4.529586192,4.315211276,4.271169263,4.297104616,4.7960713539999995,4.5269578169999996,4.651994753,4.159225482,4.748423573999999,4.003872254,4.575616276,4.463676633,4.8930481939999995,4.41488573,4.339561937,4.370156906,5.010701836,4.987982123,4.343896512,4.549295753,4.513825476,4.432957507,4.531403967,4.368555857,4.258677089,4.590382251,4.623704579,4.2080376,4.00052095,4.725679808,4.366153815,4.2165714780000005,4.729809836,4.560870571000001,4.593250074,4.749586979,4.898063315,4.492181073999999,4.198358387,4.400325012,4.797398675,4.7452944519999996,4.373277111,4.02536297,4.53590663,4.64473441,4.985916433,4.773029796,4.866598598,4.608141605,4.399189666,4.796220562,4.657693387,5.216288649,4.133353014,4.729836515,4.338118758,4.3363263960000005,4.3640961780000005,4.685355993
891,1553484_at,2.7715384939999996,2.578936853,2.8278862510000002,2.617930475,2.668814409,2.729510683,2.755794945,2.629984196,2.765520066,2.703731362,2.7561157169999997,2.935983802,2.842856303,3.003147456,3.090509642,2.6798785940000003,2.92733347,2.696962105,2.9625258389999996,2.880426775,2.834372075,2.827386658,2.71915544,2.7296706210000004,2.651634266,2.763603382,2.6868777639999997,2.945709918,2.859828435,2.6380957169999997,2.945072422,2.7584336869999997,2.940721523,2.793552879,2.9652562560000004,3.188890342,2.739631117,2.532926075,2.8313657230000002,2.596978761,2.815784101,2.848199433,2.770700143,2.620567196,2.642949487,2.9629791639999996,2.807332981,2.602743027,2.7392851589999996,2.703606042,2.818619881,2.8289054339999997,2.612815893,2.616297929,2.82894693,2.8784097269999998,2.941654508,2.761695595,2.721034219,2.831812924,2.741199808,2.470127085
892,1553485_at,2.789596178,2.997438947,3.106141571,2.8611008719999997,2.8559248999999998,2.990340868,2.958673302,3.095742827,2.608749989,2.8971448339999997,3.071990542,3.082369649,2.770572495,2.8412487410000002,2.9033451689999996,2.879404819,2.8367413569999997,2.917169178,3.393348281,2.741887685,2.9766310710000004,2.9634151330000003,2.98931559,3.013086645,3.208736498,2.806036317,2.734395438,2.8170055410000003,2.945726002,3.442936538,2.712749703,2.812103897,3.2474218969999997,3.104596269,2.855071428,3.144652682,3.160037151,2.77189086,3.052285007,2.824091525,3.005861037,3.0168230680000003,3.237862303,2.6572133609999997,3.036483684,2.9751295669999998,3.056010978,2.7779961610000004,2.9950184510000004,3.1794721160000003,2.99773472,3.0975657080000003,3.2688349989999996,2.915192022,2.9502783939999997,2.951479874,2.849153837,3.089021105,2.818619881,3.154334524,2.8013718869999997,3.0687188869999997
893,1553486_a_at,3.011820813,2.952427943,3.085907967,6.140229434,2.808620392,2.833354209,3.6061687339999997,2.9630017019999997,2.75720608,7.219770024,3.099163514,3.011820813,2.702791688,3.1846428560000004,2.9909320260000003,2.676117552,2.9598529489999996,2.79478624,3.0930529989999997,3.7095773260000002,3.097158571,2.835004459,2.92035369,5.696326609,3.019792817,3.0114863639999996,3.038034468,2.860966515,2.764391472,2.8293869369999998,2.697341373,2.956703531,4.654652178,2.7837600680000003,3.047214552,3.260790635,2.959215257,2.94316009,6.6751276729999995,4.54065995,3.0987927369999997,3.019792817,3.484554043,2.764306201,3.0309955769999997,3.48243582,2.7779586380000003,4.755937614,2.943119785,6.6200138410000005,3.157164617,4.3413817660000005,3.070335804,2.931792147,3.515447598,2.9544361610000003,3.119646653,7.081035357,2.913041137,3.063361125,3.126684035,2.906392097
894,1553488_at,4.30711702,3.927476136,4.306018465,4.755354722,4.116996821,4.381532695,4.060526394,4.47474798,4.115019485,4.273913428,4.42912444,4.6878255939999995,4.581191862,4.421825601,4.551666363,4.606144225,4.286019979,4.586221774,4.18249306,4.36770463,4.502219735,4.301549431000001,4.293582751000001,4.257374851000001,4.1502207669999995,4.128007986,4.271537925,4.179562644,4.324038723,4.112311625,4.1353566189999995,4.2250316539999995,4.464018609,4.403104146,4.365397267,4.494131773,4.087569522,4.38455261,4.676494366,3.829352848,4.473966324,4.27789499,4.671053452,4.674268332,4.180449629,4.074983643,4.192281038,4.109034173,4.226179703,4.2482382030000005,4.336504784,4.382242647,4.110188989,4.20614453,4.245795946,4.464585348,4.110188989,4.170192944,3.900804799,4.316939346,4.265249055,4.67275977
895,1553489_a_at,3.1048295460000004,3.3589971610000005,3.66277156,3.4617738030000003,3.1125128930000003,3.407313612,3.41478011,3.4184840339999996,3.6391864989999996,3.435928295,3.7766564369999998,3.328478628,3.624928456,3.7968121630000002,3.320196847,3.238497994,3.12300666,3.057491841,3.369416817,3.2128848089999997,3.374614678,3.578728552,3.605778397,3.3729080189999996,3.43064211,3.171699455,3.218919026,3.24873219,3.344175312,3.242640626,3.1162990839999996,3.60506249,3.60285947,3.26439177,3.5688603430000003,3.9181732310000004,3.1685609930000003,3.3318629489999996,3.415940562,3.148750686,3.848079173,3.3988276219999998,2.9353303110000004,3.714106187,3.530235044,3.2529609660000003,3.0921070389999996,3.855852895,3.382656716,3.642018093,3.329258106,3.168967107,3.4906085539999996,3.6165528910000004,3.142700033,3.2343388539999998,3.1605868189999997,3.33909762,3.081464491,3.092383941,3.233171741,3.6196893360000004
896,1553491_at,3.254016258,3.544104222,3.123735991,3.39322937,3.253739467,3.211537152,3.254245168,3.1932421310000003,3.6313593999999996,3.227576102,3.333097823,3.417198995,3.263256933,3.1272250280000002,3.6839066989999996,3.0914799439999996,3.207056005,3.338043355,3.7853586160000003,3.373363988,3.466283935,3.348889764,3.308454785,3.015525807,3.248822917,3.208689848,3.375552349,3.43187531,3.0834530260000004,3.0693866610000002,3.285285982,3.148464187,3.2048852439999997,3.264564248,3.468315946,3.2639274389999997,3.033136607,3.2518905210000004,3.277348188,3.40273817,3.349679291,3.3073364460000003,3.4971078380000002,3.1057453969999997,3.0715183660000003,2.9162991419999997,3.250605783,3.210367261,3.05961662,3.234842185,3.582282717,3.546912491,3.164915217,3.2675841830000003,3.23807899,3.3956622860000003,3.0745960969999997,3.732656745,2.9971639660000005,3.3224179489999996,3.232681833,3.3415789510000002
897,1553492_a_at,2.575156791,2.918268766,2.9215145510000005,2.879835074,2.8001646019999997,2.802759149,2.728504086,2.731575152,2.9189524739999997,2.7424150210000002,2.8597462510000002,2.828500535,2.8778058260000003,2.8516236239999997,2.9190629130000003,2.901386475,2.772901384,2.938134812,2.871697578,2.811107818,2.7684364439999998,2.90913263,2.825385046,2.772725907,2.8597462510000002,2.90395302,2.918070844,2.6539889519999997,2.643912904,2.8067102680000002,2.5472920169999997,2.860157918,2.766586273,2.633296877,2.807668015,3.032282995,2.57925372,2.906247502,2.771059384,2.801469053,2.9799577389999996,2.684384686,2.773151028,2.753145436,2.662952303,2.809474357,2.8486038469999997,2.8045525060000003,2.55267729,2.8819745919999997,2.9159280460000003,3.6931842969999997,2.731021113,2.92251062,2.913121625,2.776865659,2.7165033860000003,2.456802,2.673507298,3.128627717,2.736376958,2.894440476
